Date,Draw,"Winning Numbers"
"January 12, 2023",2103308,"53 39 37 78 27 55 42 18 01 70 24 45 67 59 73 31 30 20 11 76 02"
"January 12, 2023",2103307,"55 03 33 53 47 35 37 69 44 59 31 32 42 26 67 78 19 08 10 01 04"
"January 12, 2023",2103306,"14 65 40 01 80 52 47 33 13 46 08 64 24 19 60 71 69 61 07 72 03"
"January 12, 2023",2103305,"72 27 61 24 71 35 31 69 37 40 77 70 17 30 75 36 32 28 29 44 01"
"January 12, 2023",2103304,"21 59 71 01 29 02 11 06 35 52 36 55 17 58 19 23 30 25 04 49 02"
"January 12, 2023",2103303,"40 67 77 49 12 31 05 44 75 62 61 20 68 16 63 27 17 54 30 07 01"
"January 12, 2023",2103302,"76 42 33 80 75 56 32 26 45 14 70 23 37 01 22 54 63 24 53 78 02"
"January 12, 2023",2103301,"34 28 80 60 11 75 29 79 25 04 49 52 31 65 36 10 74 63 19 61 01"
"January 12, 2023",2103300,"68 01 66 72 34 43 60 06 28 19 25 20 62 11 39 18 58 05 23 69 05"
"January 12, 2023",2103299,"02 80 67 46 78 71 03 09 57 44 31 45 53 13 26 22 30 66 34 65 02"
"January 12, 2023",2103298,"29 14 66 33 78 67 45 72 26 34 11 48 68 05 43 19 40 01 65 25 02"
"January 12, 2023",2103297,"51 36 12 39 14 72 07 62 48 57 21 06 13 23 66 01 38 26 68 63 02"
"January 12, 2023",2103296,"07 13 43 53 65 79 04 26 16 06 40 44 51 41 24 23 49 21 52 28 05"
"January 12, 2023",2103295,"76 02 42 35 09 31 53 49 29 26 33 70 77 27 34 72 23 64 06 74 01"
"January 12, 2023",2103294,"32 17 25 11 12 80 35 02 65 28 53 34 13 58 30 49 20 54 29 62 02"
"January 12, 2023",2103293,"60 27 45 74 80 70 69 17 40 63 35 06 11 43 07 32 24 53 58 48 01"
"January 12, 2023",2103292,"72 26 51 67 14 25 71 64 24 10 79 13 58 53 12 59 02 43 76 57 02"
"January 12, 2023",2103291,"01 10 09 17 68 43 60 61 76 38 47 08 44 49 59 19 24 74 36 14 01"
"January 12, 2023",2103290,"61 02 47 35 27 36 23 42 74 37 50 52 77 62 69 63 15 59 60 07 04"
"January 12, 2023",2103289,"12 34 22 80 70 38 04 64 03 55 68 43 47 06 21 09 58 75 48 41 04"
"January 12, 2023",2103288,"01 09 37 45 72 27 39 43 49 35 38 31 61 68 26 60 55 30 79 02 02"
"January 12, 2023",2103287,"20 50 09 29 07 15 59 45 42 12 26 46 70 17 54 69 65 28 67 76 05"
"January 12, 2023",2103286,"19 57 11 75 32 45 74 61 67 09 33 27 59 66 52 60 70 13 63 35 01"
"January 12, 2023",2103285,"02 08 16 26 34 63 28 46 04 39 27 40 14 38 18 01 31 33 37 19 10"
"January 12, 2023",2103284,"72 57 06 19 26 66 42 24 15 67 01 30 39 36 35 33 10 50 78 41 02"
"January 12, 2023",2103283,"70 57 64 42 28 20 12 80 74 54 41 18 53 56 45 24 31 55 37 23 03"
"January 12, 2023",2103282,"53 25 33 65 26 49 71 45 64 70 37 62 04 77 01 69 14 75 72 32 01"
"January 12, 2023",2103281,"09 51 79 34 14 76 59 37 18 58 21 72 22 80 13 67 15 49 19 55 02"
"January 12, 2023",2103280,"70 80 09 69 71 28 41 63 01 33 14 49 24 10 55 23 72 79 16 25 02"
"January 12, 2023",2103279,"19 80 39 36 64 09 51 56 38 57 60 48 62 59 22 13 73 11 77 76 02"
"January 12, 2023",2103278,"10 72 80 07 18 31 20 28 03 13 73 35 09 27 61 02 77 15 68 74 01"
"January 12, 2023",2103277,"09 26 35 13 16 46 59 23 39 25 74 14 19 20 66 78 72 21 11 17 01"
"January 12, 2023",2103276,"28 43 32 08 35 60 16 73 23 33 34 24 62 53 51 74 55 54 12 50 02"
"January 12, 2023",2103275,"37 53 59 30 41 51 65 60 35 48 33 19 56 55 25 12 09 34 29 38 02"
"January 12, 2023",2103274,"61 02 70 17 31 14 13 05 42 77 49 68 23 58 04 27 32 63 03 44 02"
"January 12, 2023",2103273,"70 12 03 19 27 04 30 31 77 08 25 79 26 51 21 41 80 43 44 32 01"
"January 12, 2023",2103272,"17 44 03 80 32 40 64 63 15 67 57 62 07 55 08 56 10 79 69 58 01"
"January 12, 2023",2103271,"25 29 71 03 53 66 23 51 57 38 06 61 78 05 73 21 55 56 08 33 02"
"January 12, 2023",2103270,"30 28 32 70 38 03 11 67 54 34 37 56 31 63 01 47 16 49 50 26 02"
"January 12, 2023",2103269,"31 53 68 69 75 08 58 67 37 25 73 80 46 33 22 64 15 30 39 63 05"
"January 12, 2023",2103268,"48 15 35 63 10 76 67 60 69 03 34 26 31 37 01 68 17 64 65 43 01"
"January 12, 2023",2103267,"66 37 07 77 72 43 26 01 71 69 70 53 25 45 17 50 74 63 19 06 01"
"January 12, 2023",2103266,"19 09 10 67 21 18 28 64 79 76 50 41 51 35 60 08 72 32 42 30 01"
"January 12, 2023",2103265,"23 35 58 67 59 47 54 57 43 28 20 34 38 17 48 31 37 80 32 62 05"
"January 12, 2023",2103264,"52 22 67 69 38 06 75 54 70 04 61 73 76 49 65 40 60 74 15 27 01"
"January 12, 2023",2103263,"56 67 37 60 73 61 77 09 79 62 74 49 52 22 46 66 18 27 15 32 05"
"January 12, 2023",2103262,"09 72 32 52 02 61 13 55 60 31 10 75 64 06 01 18 11 66 24 43 02"
"January 12, 2023",2103261,"08 49 77 76 35 38 61 34 32 51 80 14 17 47 19 70 46 26 55 50 01"
"January 12, 2023",2103260,"52 24 55 37 74 35 22 15 68 23 36 09 79 44 02 54 05 21 18 80 02"
"January 12, 2023",2103259,"29 02 68 22 27 36 75 03 53 06 78 25 71 43 80 51 54 21 79 73 01"
"January 12, 2023",2103258,"73 40 24 71 25 03 32 39 36 13 62 33 11 29 59 10 09 72 02 19 02"
"January 12, 2023",2103257,"64 36 16 02 34 18 24 38 75 05 07 72 17 35 60 06 77 79 78 25 02"
"January 12, 2023",2103256,"79 56 20 41 75 80 55 47 72 03 10 67 44 21 32 38 46 13 49 62 01"
"January 12, 2023",2103255,"22 01 28 60 30 72 20 68 56 32 39 54 67 37 64 12 17 61 53 45 01"
"January 12, 2023",2103254,"33 43 31 45 28 25 55 10 76 48 08 18 66 68 06 56 03 58 19 53 01"
"January 12, 2023",2103253,"52 48 06 33 16 30 27 20 64 03 02 04 76 62 36 72 34 66 42 09 05"
"January 12, 2023",2103252,"64 50 28 19 76 79 11 31 59 08 63 01 44 56 21 52 35 17 04 77 01"
"January 12, 2023",2103251,"33 80 58 34 01 78 54 20 09 27 75 72 07 48 59 53 05 15 66 12 01"
"January 12, 2023",2103250,"77 35 02 19 48 07 34 21 42 75 67 72 52 22 71 61 45 29 16 74 02"
"January 12, 2023",2103249,"56 51 49 52 31 34 67 25 60 69 38 58 75 13 77 57 04 79 22 78 02"
"January 12, 2023",2103248,"45 25 19 08 47 28 34 50 26 52 07 03 05 15 59 37 16 75 77 23 02"
"January 12, 2023",2103247,"71 44 17 24 13 03 20 50 22 18 46 76 56 43 39 07 01 58 27 61 01"
"January 12, 2023",2103246,"25 15 51 24 72 33 73 20 70 09 07 34 17 01 67 22 58 78 69 10 01"
"January 12, 2023",2103245,"34 06 17 60 61 46 47 63 28 03 22 54 78 67 58 29 11 41 33 45 02"
"January 12, 2023",2103244,"27 25 59 75 61 58 04 64 73 67 03 80 30 56 52 29 13 43 78 31 02"
"January 12, 2023",2103243,"77 73 79 78 58 74 46 34 21 05 67 45 16 75 49 07 33 71 56 28 01"
"January 12, 2023",2103242,"23 28 78 66 58 73 07 54 33 47 44 60 24 14 01 46 31 39 25 40 05"
"January 12, 2023",2103241,"15 11 37 40 66 52 35 05 26 33 02 54 61 23 13 31 45 24 58 76 02"
"January 12, 2023",2103240,"17 04 76 70 72 14 05 69 62 58 38 32 08 67 27 20 40 39 29 42 01"
"January 12, 2023",2103239,"37 68 20 46 60 24 28 35 48 39 14 19 34 61 80 47 73 72 76 08 02"
"January 12, 2023",2103238,"48 32 61 03 78 57 18 51 47 79 05 66 46 07 38 53 65 22 56 50 02"
"January 12, 2023",2103237,"36 59 29 35 56 60 09 26 04 72 15 28 76 05 25 69 08 53 30 41 03"
"January 12, 2023",2103236,"59 20 03 17 62 06 05 69 65 67 58 42 30 27 31 47 54 32 26 60 05"
"January 12, 2023",2103235,"34 74 29 04 52 23 22 71 11 70 50 53 36 17 51 26 80 24 30 07 02"
"January 12, 2023",2103234,"65 02 43 80 30 17 45 31 48 06 21 07 78 52 26 09 05 15 51 79 01"
"January 12, 2023",2103233,"06 59 10 38 60 24 34 18 20 75 50 72 73 48 26 36 08 71 69 80 04"
"January 12, 2023",2103232,"12 40 80 66 19 57 34 10 04 44 22 24 61 54 58 23 45 79 03 13 03"
"January 12, 2023",2103231,"14 52 05 61 26 68 75 63 21 55 03 62 33 07 32 79 17 77 01 40 02"
"January 12, 2023",2103230,"80 53 35 72 33 66 40 54 23 34 74 47 58 24 01 43 02 69 17 10 01"
"January 12, 2023",2103229,"44 35 04 75 65 07 39 77 67 38 41 76 15 71 62 34 36 53 49 60 02"
"January 12, 2023",2103228,"11 26 54 60 76 23 31 77 49 55 56 05 63 15 59 37 72 32 80 39 02"
"January 12, 2023",2103227,"34 02 61 39 04 22 30 08 45 16 05 60 70 21 09 33 10 80 46 24 02"
"January 12, 2023",2103226,"20 32 59 17 15 73 07 21 01 26 64 58 11 24 71 06 76 75 25 38 02"
"January 12, 2023",2103225,"75 27 73 62 69 22 59 32 78 51 77 45 24 34 67 79 66 10 04 56 02"
"January 12, 2023",2103224,"74 31 25 70 75 55 77 32 69 09 26 35 54 01 23 50 11 49 67 78 02"
"January 12, 2023",2103223,"62 49 15 17 12 04 59 80 66 21 20 25 72 78 46 77 68 19 22 71 01"
"January 12, 2023",2103222,"53 03 29 42 59 48 22 47 01 14 32 11 62 25 68 06 41 58 24 09 01"
"January 12, 2023",2103221,"80 77 27 16 35 19 02 79 76 15 48 20 75 05 40 42 59 01 70 04 05"
"January 12, 2023",2103220,"25 77 22 12 33 59 28 32 09 35 48 70 34 56 76 07 52 42 63 31 02"
"January 12, 2023",2103219,"32 48 71 49 76 69 17 37 55 29 45 59 47 72 74 52 38 42 25 77 01"
"January 12, 2023",2103218,"05 48 75 77 45 04 08 10 35 21 26 66 79 17 47 20 60 14 25 53 02"
"January 12, 2023",2103217,"62 22 78 02 06 38 19 59 60 52 17 47 64 05 63 25 37 31 26 77 02"
"January 12, 2023",2103216,"62 59 52 05 78 22 71 77 04 16 13 17 46 53 21 41 06 29 70 30 05"
"January 12, 2023",2103215,"66 51 72 50 49 18 03 63 23 25 38 43 30 40 16 58 36 74 12 01 04"
"January 12, 2023",2103214,"68 02 75 50 80 05 30 62 41 06 48 20 11 45 54 28 46 57 32 52 03"
"January 12, 2023",2103213,"14 16 65 68 17 49 19 64 78 44 13 42 28 03 20 62 50 76 51 46 01"
"January 12, 2023",2103212,"23 72 43 14 29 63 06 30 67 26 44 20 61 34 27 68 38 46 08 21 02"
"January 12, 2023",2103211,"60 46 11 77 80 01 02 74 27 45 14 39 06 78 40 12 38 52 31 49 01"
"January 12, 2023",2103210,"49 77 69 04 48 35 79 51 71 56 26 22 30 16 05 61 27 18 41 21 02"
"January 12, 2023",2103209,"04 69 68 23 12 34 33 43 02 19 48 76 22 16 46 30 08 70 14 61 02"
"January 12, 2023",2103208,"73 06 64 01 21 61 12 74 46 15 66 26 23 31 52 53 22 33 43 78 02"
"January 12, 2023",2103207,"28 27 74 42 38 03 73 26 23 17 16 53 35 77 62 02 50 70 57 05 02"
"January 12, 2023",2103206,"43 70 56 75 53 73 15 49 35 41 78 01 77 25 08 42 58 45 51 66 01"
"January 12, 2023",2103205,"17 04 69 70 41 78 54 18 31 05 26 43 11 29 35 46 24 65 32 13 02"
"January 12, 2023",2103204,"37 59 05 43 40 26 78 20 16 08 54 23 22 42 04 60 46 80 19 72 02"
"January 12, 2023",2103203,"21 23 70 14 46 10 22 18 06 15 43 19 37 74 12 60 17 26 31 69 01"
"January 12, 2023",2103202,"75 18 65 17 49 07 19 47 52 37 43 27 04 53 40 66 77 48 38 35 01"
"January 12, 2023",2103201,"33 75 43 05 16 34 45 19 29 10 56 28 71 47 50 42 74 77 30 36 01"
"January 12, 2023",2103200,"44 06 03 13 41 14 76 46 68 17 22 04 01 73 24 57 28 32 67 19 01"
"January 12, 2023",2103199,"04 44 56 65 49 72 24 51 10 75 52 22 42 68 79 58 50 57 36 47 02"
"January 12, 2023",2103198,"29 77 54 03 39 21 04 38 35 70 64 59 71 57 08 15 43 80 02 66 02"
"January 12, 2023",2103197,"76 14 56 62 68 42 10 73 53 45 74 23 79 65 22 61 50 51 48 21 01"
"January 12, 2023",2103196,"76 68 08 71 10 58 28 27 62 44 72 42 65 07 01 38 50 16 05 45 01"
"January 12, 2023",2103195,"60 64 26 24 78 58 40 65 36 61 12 71 23 27 16 48 17 53 33 46 02"
"January 12, 2023",2103194,"33 09 14 44 59 26 04 68 79 67 60 55 62 72 30 17 65 39 57 38 02"
"January 12, 2023",2103193,"21 35 30 55 47 72 42 37 06 11 46 12 65 03 28 50 66 10 57 48 02"
"January 12, 2023",2103192,"76 12 44 51 63 28 65 36 67 53 46 40 47 19 77 18 74 32 15 42 01"
"January 12, 2023",2103191,"68 67 15 04 37 11 42 64 35 66 76 45 71 38 74 13 26 62 53 31 01"
"January 12, 2023",2103190,"28 09 17 72 61 54 02 13 26 25 47 69 43 59 14 24 42 22 01 67 01"
"January 12, 2023",2103189,"10 48 47 08 78 11 60 68 49 56 44 64 30 25 22 31 43 67 27 53 01"
"January 12, 2023",2103188,"08 33 77 21 30 63 67 10 79 42 74 65 01 15 02 19 68 73 69 51 02"
"January 12, 2023",2103187,"01 11 49 34 16 32 03 69 07 80 36 76 31 66 48 47 24 44 77 13 01"
"January 12, 2023",2103186,"46 25 61 05 54 19 03 13 62 22 12 69 02 18 65 08 09 48 52 23 01"
"January 12, 2023",2103185,"08 04 10 11 74 67 13 40 47 36 53 61 22 32 75 73 55 26 25 19 02"
"January 12, 2023",2103184,"37 66 42 35 15 68 05 52 10 62 64 09 67 17 56 45 55 30 49 18 02"
"January 12, 2023",2103183,"51 76 01 30 10 29 53 02 58 78 46 49 67 59 09 66 50 21 79 24 03"
"January 11, 2023",2103182,"71 77 06 67 72 73 17 10 47 49 54 02 59 39 33 25 65 12 63 29 02"
"January 11, 2023",2103181,"38 52 20 78 51 34 28 22 47 46 19 70 03 40 27 02 13 73 53 25 01"
"January 11, 2023",2103180,"74 36 14 63 20 18 71 60 53 07 16 48 42 27 73 77 55 45 62 65 02"
"January 11, 2023",2103179,"52 68 35 29 61 08 58 76 53 71 74 75 33 55 11 07 43 79 03 49 03"
"January 11, 2023",2103178,"26 80 19 29 79 50 47 21 77 10 45 68 71 72 67 27 20 41 18 76 02"
"January 11, 2023",2103177,"32 55 69 77 21 17 57 16 68 02 35 30 15 65 25 12 59 26 07 53 02"
"January 11, 2023",2103176,"09 16 67 07 40 79 53 08 12 64 01 24 59 37 43 55 26 63 46 39 02"
"January 11, 2023",2103175,"54 59 80 28 71 76 21 68 25 62 07 40 01 77 79 18 57 52 38 35 02"
"January 11, 2023",2103174,"75 51 57 08 41 72 65 31 77 02 26 16 05 22 30 48 20 12 39 27 02"
"January 11, 2023",2103173,"04 21 47 71 76 12 74 43 65 50 70 54 57 23 62 39 69 03 58 60 01"
"January 11, 2023",2103172,"29 27 35 60 73 23 69 04 58 36 44 43 45 01 51 47 55 41 25 65 02"
"January 11, 2023",2103171,"72 30 56 38 47 49 36 73 61 08 37 57 62 50 05 65 25 78 39 31 01"
"January 11, 2023",2103170,"27 09 68 33 06 46 02 69 65 20 64 59 53 56 71 13 57 12 52 73 01"
"January 11, 2023",2103169,"42 38 18 14 44 17 35 32 63 67 77 70 49 54 74 12 66 47 65 60 01"
"January 11, 2023",2103168,"38 76 70 07 18 74 73 80 46 51 02 31 20 56 41 06 15 30 16 49 01"
"January 11, 2023",2103167,"12 67 20 73 23 01 45 79 63 32 38 59 43 70 14 62 74 77 80 31 01"
"January 11, 2023",2103166,"63 04 18 31 46 55 65 77 72 42 39 32 12 54 62 16 47 41 35 60 02"
"January 11, 2023",2103165,"12 47 70 42 08 06 48 60 78 65 80 39 67 53 72 75 16 25 46 73 02"
"January 11, 2023",2103164,"08 47 22 75 77 07 59 55 67 72 34 78 33 79 03 19 02 29 16 63 01"
"January 11, 2023",2103163,"34 72 01 43 57 32 12 40 58 24 21 38 10 53 77 37 56 08 54 09 02"
"January 11, 2023",2103162,"42 60 66 68 27 73 77 17 63 67 64 52 59 80 30 72 49 31 75 26 01"
"January 11, 2023",2103161,"71 57 65 67 74 31 62 05 27 09 36 46 47 72 26 18 02 49 38 21 10"
"January 11, 2023",2103160,"03 17 52 14 57 21 46 45 24 39 80 72 33 11 16 43 20 13 18 58 01"
"January 11, 2023",2103159,"50 59 04 35 22 02 45 03 79 28 57 15 52 11 07 19 18 56 37 39 02"
"January 11, 2023",2103158,"27 10 48 02 67 59 20 47 37 52 63 60 45 41 01 21 31 68 15 54 03"
"January 11, 2023",2103157,"03 34 26 31 65 72 75 62 19 23 01 29 41 71 63 51 22 73 11 56 02"
"January 11, 2023",2103156,"23 56 33 49 42 36 14 05 28 25 62 18 59 69 66 10 55 70 80 03 04"
"January 11, 2023",2103155,"57 72 05 62 70 79 71 09 03 54 20 53 23 07 06 73 13 74 56 27 02"
"January 11, 2023",2103154,"07 37 39 47 17 64 26 71 67 08 50 69 79 02 04 74 66 29 35 16 02"
"January 11, 2023",2103153,"31 41 40 26 44 05 75 71 49 59 76 04 36 22 52 11 19 54 09 35 01"
"January 11, 2023",2103152,"67 43 70 20 74 47 51 79 49 50 05 33 28 37 42 41 26 63 25 66 02"
"January 11, 2023",2103151,"42 57 11 18 59 39 37 14 74 56 41 31 30 46 67 64 21 16 36 22 01"
"January 11, 2023",2103150,"23 29 10 33 06 13 22 11 31 15 27 02 77 50 37 03 54 61 55 20 02"
"January 11, 2023",2103149,"28 27 23 68 79 51 09 55 73 39 71 60 20 05 25 03 24 78 26 15 02"
"January 11, 2023",2103148,"14 64 33 66 67 53 57 34 73 77 43 29 45 32 48 42 61 74 35 51 02"
"January 11, 2023",2103147,"60 03 48 40 09 42 05 36 64 66 24 75 67 07 34 20 04 46 49 27 01"
"January 11, 2023",2103146,"43 48 54 76 16 52 65 78 14 50 39 75 32 73 28 02 12 22 03 27 03"
"January 11, 2023",2103145,"70 10 45 79 14 19 15 62 65 18 53 03 63 29 32 17 74 57 71 67 04"
"January 11, 2023",2103144,"66 01 09 04 54 48 71 29 60 08 19 28 17 65 70 52 69 53 55 67 02"
"January 11, 2023",2103143,"16 53 74 29 14 24 70 23 64 68 28 55 78 72 17 19 01 12 32 26 03"
"January 11, 2023",2103142,"04 20 05 54 38 77 13 58 55 59 51 72 31 48 39 02 01 44 76 07 02"
"January 11, 2023",2103141,"31 19 39 08 23 27 03 49 17 67 22 54 46 74 21 64 07 25 59 06 02"
"January 11, 2023",2103140,"18 05 25 27 19 39 03 22 48 60 42 73 54 17 13 09 31 37 46 52 02"
"January 11, 2023",2103139,"68 49 54 25 22 57 28 58 40 01 20 45 10 66 50 47 07 15 35 46 02"
"January 11, 2023",2103138,"03 26 59 69 72 24 66 79 31 57 10 75 07 45 78 68 41 13 02 56 02"
"January 11, 2023",2103137,"42 16 64 04 66 49 51 15 46 19 31 78 24 05 50 18 71 55 72 33 01"
"January 11, 2023",2103136,"15 40 12 80 59 03 19 44 68 55 32 33 29 63 26 47 37 58 66 62 02"
"January 11, 2023",2103135,"25 80 32 43 28 35 67 46 56 42 76 63 06 10 49 51 68 13 40 79 02"
"January 11, 2023",2103134,"77 33 18 26 41 63 05 56 32 04 36 17 68 21 23 76 11 64 46 28 02"
"January 11, 2023",2103133,"47 70 49 51 79 75 69 32 12 05 44 02 19 66 61 08 73 16 03 43 02"
"January 11, 2023",2103132,"43 22 68 16 28 54 15 30 25 79 77 13 64 08 06 17 01 71 05 57 01"
"January 11, 2023",2103131,"39 69 37 15 73 34 72 07 14 67 19 71 53 54 26 57 47 74 20 56 01"
"January 11, 2023",2103130,"31 58 79 05 46 01 73 59 30 76 34 56 47 70 32 57 11 23 67 69 02"
"January 11, 2023",2103129,"40 57 32 15 61 48 78 30 73 50 26 10 14 76 01 19 29 74 09 77 02"
"January 11, 2023",2103128,"48 36 38 74 24 41 20 61 52 72 40 46 18 58 62 14 51 49 73 59 02"
"January 11, 2023",2103127,"11 16 14 60 64 24 46 53 44 03 39 67 18 01 15 73 69 58 10 26 02"
"January 11, 2023",2103126,"62 63 73 19 79 76 80 51 03 61 04 47 28 09 22 02 50 74 35 18 01"
"January 11, 2023",2103125,"63 23 36 67 52 61 70 17 11 10 18 54 59 80 56 27 76 09 08 12 01"
"January 11, 2023",2103124,"59 66 35 67 56 06 55 33 70 46 23 79 61 11 69 49 39 44 48 42 02"
"January 11, 2023",2103123,"74 02 38 31 58 43 41 01 55 18 64 23 05 49 72 76 16 33 61 69 03"
"January 11, 2023",2103122,"53 62 17 54 02 55 12 43 40 73 33 36 18 51 78 58 27 79 01 64 01"
"January 11, 2023",2103121,"66 69 79 60 40 29 07 03 56 47 21 44 54 32 67 71 24 12 59 80 01"
"January 11, 2023",2103120,"68 18 79 30 59 31 08 40 74 71 55 46 06 17 21 33 38 12 65 80 02"
"January 11, 2023",2103119,"66 77 42 51 27 43 06 56 67 37 39 25 01 29 19 15 79 75 48 31 01"
"January 11, 2023",2103118,"56 54 09 06 25 13 26 58 48 24 19 55 42 30 49 11 22 69 07 12 02"
"January 11, 2023",2103117,"72 04 77 21 58 44 25 20 76 30 60 73 66 70 26 31 46 68 63 12 01"
"January 11, 2023",2103116,"09 54 64 57 68 51 50 28 26 59 34 65 36 56 62 22 14 79 63 03 02"
"January 11, 2023",2103115,"76 55 35 68 80 47 69 45 63 73 10 04 28 16 06 57 59 53 24 19 01"
"January 11, 2023",2103114,"30 68 71 01 29 74 77 79 42 19 75 28 69 76 51 32 24 48 72 27 02"
"January 11, 2023",2103113,"61 40 54 26 58 59 46 06 43 11 28 37 41 24 49 60 22 34 18 66 01"
"January 11, 2023",2103112,"02 42 35 45 01 26 15 72 51 44 62 71 29 17 56 21 32 80 68 49 02"
"January 11, 2023",2103111,"64 09 44 69 39 61 19 27 16 12 51 04 32 62 76 52 30 54 72 60 01"
"January 11, 2023",2103110,"07 10 27 62 73 74 11 54 33 09 72 65 47 16 71 75 59 61 15 29 01"
"January 11, 2023",2103109,"13 47 69 29 32 38 41 58 45 35 11 17 19 57 52 14 67 28 33 39 01"
"January 11, 2023",2103108,"80 38 35 16 04 63 12 20 25 39 01 27 05 78 58 53 21 07 66 13 01"
"January 11, 2023",2103107,"65 71 51 44 45 09 02 48 03 04 43 60 37 27 47 74 23 77 31 06 02"
"January 11, 2023",2103106,"64 71 21 68 04 57 45 23 42 18 13 70 11 79 52 33 49 25 39 38 04"
"January 11, 2023",2103105,"52 35 07 22 68 24 05 61 41 48 62 06 29 65 13 17 67 70 34 51 01"
"January 11, 2023",2103104,"59 66 05 75 64 43 10 52 01 51 24 50 17 57 56 25 60 27 28 74 01"
"January 11, 2023",2103103,"20 21 45 37 04 41 32 28 69 67 39 73 44 74 24 62 08 77 35 11 01"
"January 11, 2023",2103102,"34 67 20 46 79 19 53 74 08 70 80 07 14 33 47 21 73 24 11 42 01"
"January 11, 2023",2103101,"68 71 29 60 09 20 47 12 26 45 40 21 64 18 31 30 65 58 39 04 05"
"January 11, 2023",2103100,"30 09 11 51 50 29 41 23 55 71 06 42 62 60 31 32 73 69 35 05 03"
"January 11, 2023",2103099,"37 58 63 04 68 31 32 15 28 50 34 29 66 72 12 26 19 80 35 40 01"
"January 11, 2023",2103098,"23 75 14 55 24 15 33 74 66 46 26 28 25 42 06 13 03 10 37 56 04"
"January 11, 2023",2103097,"34 76 20 08 29 09 26 57 68 79 77 59 17 67 74 23 69 52 78 18 03"
"January 11, 2023",2103096,"54 61 26 05 71 39 37 38 22 27 52 67 19 78 01 68 56 31 08 45 02"
"January 11, 2023",2103095,"31 21 30 19 53 62 74 05 65 69 04 59 01 14 40 41 25 11 51 20 02"
"January 11, 2023",2103094,"34 61 52 39 29 06 46 59 58 27 78 68 19 80 26 77 56 63 75 01 01"
"January 11, 2023",2103093,"12 62 66 13 18 52 74 22 04 76 05 35 37 41 03 46 34 64 31 71 02"
"January 11, 2023",2103092,"12 38 24 73 75 47 28 32 68 70 26 21 79 57 18 65 02 44 55 17 04"
"January 11, 2023",2103091,"77 26 46 60 01 22 15 20 62 13 52 02 03 47 80 64 50 41 27 73 02"
"January 11, 2023",2103090,"47 07 49 05 36 76 58 06 39 41 48 70 31 24 04 14 46 17 02 30 01"
"January 11, 2023",2103089,"66 09 59 71 62 64 52 27 43 20 76 37 73 46 15 14 70 53 51 54 04"
"January 11, 2023",2103088,"70 43 30 60 53 39 64 17 02 03 79 13 73 15 33 31 07 69 68 77 05"
"January 11, 2023",2103087,"14 35 70 52 43 15 58 63 10 74 51 53 12 33 17 06 59 50 16 07 02"
"January 11, 2023",2103086,"73 03 19 18 09 72 07 34 58 24 51 53 48 12 41 04 13 75 69 23 03"
"January 11, 2023",2103085,"43 02 77 32 33 63 08 41 38 64 61 65 03 16 70 57 04 14 01 12 01"
"January 11, 2023",2103084,"19 36 13 17 20 33 05 59 71 53 24 08 75 16 06 28 56 62 07 31 02"
"January 11, 2023",2103083,"39 70 46 71 31 67 22 56 09 48 07 53 29 34 14 10 52 66 45 36 01"
"January 11, 2023",2103082,"15 52 37 72 09 41 57 61 35 26 22 40 38 58 80 44 51 07 76 36 01"
"January 11, 2023",2103081,"77 22 02 52 80 74 43 01 12 21 11 48 46 47 29 54 26 72 10 08 02"
"January 11, 2023",2103080,"63 08 45 40 78 48 56 21 57 12 64 03 07 32 10 02 01 69 34 22 01"
"January 11, 2023",2103079,"78 18 65 51 42 04 49 40 27 63 29 64 61 38 26 23 31 54 75 66 01"
"January 11, 2023",2103078,"07 66 51 12 61 63 67 05 76 47 24 60 80 55 75 57 02 21 69 28 02"
"January 11, 2023",2103077,"29 28 75 38 49 06 26 07 22 20 17 79 53 54 16 61 33 13 52 37 01"
"January 11, 2023",2103076,"80 53 34 05 06 29 59 49 02 61 54 74 07 57 14 15 35 18 44 68 02"
"January 11, 2023",2103075,"33 37 21 09 72 29 12 47 68 02 06 03 69 61 25 10 79 55 44 59 02"
"January 11, 2023",2103074,"79 20 19 08 70 31 46 13 26 06 73 71 03 11 24 36 50 33 43 18 10"
"January 11, 2023",2103073,"49 59 63 07 72 79 28 37 43 34 40 76 29 60 25 13 80 56 55 54 05"
"January 11, 2023",2103072,"71 12 36 44 64 18 06 80 04 10 72 60 78 63 48 22 77 52 74 30 01"
"January 11, 2023",2103071,"06 03 62 22 39 37 67 08 80 18 30 33 53 71 69 47 02 42 43 12 01"
"January 11, 2023",2103070,"36 17 66 57 08 73 01 10 55 68 48 24 12 32 74 38 33 09 62 04 02"
"January 11, 2023",2103069,"01 08 57 30 42 19 10 24 36 15 21 48 63 33 50 28 20 58 66 39 01"
"January 11, 2023",2103068,"57 75 34 55 17 51 32 69 20 19 15 11 79 37 10 28 56 80 44 04 02"
"January 11, 2023",2103067,"47 45 15 78 39 53 75 49 20 43 59 67 80 76 23 28 05 58 01 11 01"
"January 11, 2023",2103066,"68 01 30 07 31 21 76 63 25 67 44 15 78 60 02 74 28 17 64 42 02"
"January 11, 2023",2103065,"55 63 26 31 16 12 30 44 78 40 79 69 49 52 67 64 65 56 62 13 01"
"January 11, 2023",2103064,"02 27 20 70 66 14 42 06 09 61 51 63 38 19 17 53 16 54 59 65 01"
