Draw Date,Draw Number,Draw Time,Winning Numbers,Extra
01/22/2023,2542833,12:48,02 14 18 20 21 28 32 37 41 53 54 56 59 64 65 67 70 74 75 76,05
01/22/2023,2542834,12:52,04 06 08 15 16 19 21 26 29 30 34 35 40 41 53 54 64 70 78 79,02
01/22/2023,2542835,12:56,03 08 18 20 21 23 27 29 32 33 37 41 47 49 57 59 60 64 76 78,01
01/22/2023,2542836,13:00,02 08 15 20 22 26 31 34 43 48 51 52 53 59 60 61 64 69 70 76,01
01/22/2023,2542837,13:04,01 03 07 20 23 27 28 30 31 33 36 37 54 57 58 61 70 73 77 78,02
01/22/2023,2542838,13:08,06 07 08 11 14 17 22 26 34 38 47 51 54 55 58 61 64 68 77 78,02
01/22/2023,2542839,13:12,04 06 10 12 21 23 28 29 33 35 37 40 47 49 64 65 67 68 76 78,01
01/22/2023,2542840,13:16,03 06 07 09 12 14 17 23 33 45 51 52 55 56 57 62 63 65 73 75,01
01/22/2023,2542841,13:20,04 08 16 18 21 22 25 30 31 44 49 50 53 54 57 59 63 64 78 80,02
01/22/2023,2542842,13:24,12 15 17 29 31 33 39 40 43 45 49 52 53 54 55 58 68 72 74 79,02
01/22/2023,2542843,13:28,02 03 04 12 16 18 23 24 25 32 38 42 44 46 47 50 54 60 64 71,01
01/22/2023,2542844,13:32,03 11 16 20 21 22 24 27 31 32 33 40 42 43 48 57 65 69 71 73,03
01/22/2023,2542845,13:36,03 12 13 17 22 24 30 31 46 47 51 52 53 57 64 65 72 73 75 80,01
01/22/2023,2542846,13:40,04 05 21 23 25 29 32 34 39 40 41 43 44 53 54 64 69 72 73 74,01
01/22/2023,2542847,13:44,02 03 05 07 13 15 25 28 36 38 43 45 48 49 52 53 56 57 60 77,01
01/22/2023,2542848,13:48,01 06 14 16 24 35 36 42 43 45 48 49 51 53 67 68 69 77 79 80,01
01/22/2023,2542849,13:52,04 10 13 15 17 20 39 40 42 47 51 54 60 62 65 67 69 71 72 75,01
01/22/2023,2542850,13:56,05 11 17 23 26 37 44 45 46 49 50 53 58 61 65 67 72 74 75 80,02
01/22/2023,2542851,14:00,01 05 12 15 33 34 38 39 45 47 51 56 57 66 67 68 72 78 79 80,04
01/22/2023,2542852,14:04,01 02 04 06 08 09 13 18 26 29 32 37 38 40 41 58 59 71 74 80,02
01/22/2023,2542853,14:08,02 06 10 11 13 22 23 27 32 36 43 44 47 52 55 58 63 66 71 78,01
01/22/2023,2542854,14:12,02 03 06 07 15 17 18 19 22 23 30 33 37 43 58 60 65 70 71 72,02
01/22/2023,2542855,14:16,03 04 10 14 16 17 23 30 32 33 37 43 44 47 50 52 53 59 63 80,02
01/22/2023,2542856,14:20,05 09 11 17 19 24 26 40 41 45 49 55 57 62 63 64 65 69 70 73,01
01/22/2023,2542857,14:24,07 11 15 20 23 27 28 35 38 43 45 46 49 50 62 64 66 75 76 79,02
01/22/2023,2542858,14:28,01 02 05 06 13 18 20 25 27 29 46 49 53 57 59 64 67 72 74 78,01
01/22/2023,2542859,14:32,04 05 10 21 23 24 26 32 38 39 40 43 45 49 54 55 56 65 66 78,01
01/22/2023,2542860,14:36,03 04 08 10 11 15 23 26 30 31 33 34 38 41 61 66 72 74 77 80,01
01/22/2023,2542861,14:40,03 08 09 11 17 18 27 29 40 42 43 45 46 55 57 66 67 70 71 77,02
01/22/2023,2542862,14:44,03 04 07 10 16 22 24 30 35 38 40 49 50 52 57 62 70 74 79 80,02
01/22/2023,2542863,14:48,09 16 21 22 25 28 29 35 44 45 46 49 50 55 57 65 66 67 76 79,02
01/22/2023,2542864,14:52,01 03 05 06 08 12 14 17 18 21 33 36 39 43 56 60 63 66 73 77,02
01/22/2023,2542865,14:56,05 09 11 13 15 28 31 32 35 38 39 43 50 53 56 58 60 61 65 76,02
01/22/2023,2542866,15:00,02 06 09 11 19 20 26 29 30 33 38 41 46 47 59 61 62 64 72 76,02
01/22/2023,2542867,15:04,03 11 15 18 26 30 31 37 38 41 42 48 57 59 60 65 68 69 79 80,01
01/22/2023,2542868,15:08,05 10 12 14 17 18 20 21 25 26 34 35 47 48 57 58 72 73 75 79,02
01/22/2023,2542869,15:12,02 03 04 11 15 16 18 20 21 23 25 42 44 48 56 66 69 71 73 78,02
01/22/2023,2542870,15:16,06 14 20 22 35 37 39 42 47 49 51 53 58 63 67 69 75 77 78 80,01
01/22/2023,2542871,15:20,05 09 11 16 31 39 41 47 53 57 61 62 64 65 66 68 70 78 79 80,02
01/22/2023,2542872,15:24,04 06 15 22 24 25 27 29 30 34 37 38 44 49 55 60 63 65 74 80,01
01/22/2023,2542873,15:28,07 16 18 26 29 30 34 38 44 48 50 52 64 65 67 71 73 75 76 80,02
01/22/2023,2542874,15:32,02 03 07 08 12 16 19 27 47 48 51 52 54 56 63 67 72 73 76 80,02
01/22/2023,2542875,15:36,15 17 21 28 29 42 43 48 51 53 57 62 65 70 71 73 74 75 77 80,01
01/22/2023,2542876,15:40,01 02 09 14 15 19 23 29 31 39 41 42 49 55 56 62 63 68 78 80,02
01/22/2023,2542877,15:44,17 20 22 29 38 43 44 46 49 51 53 55 59 62 64 66 74 77 78 79,02
01/22/2023,2542878,15:48,06 08 19 22 25 26 32 34 37 38 40 41 42 43 57 60 65 68 78 79,01
01/22/2023,2542879,15:52,04 05 10 15 17 24 25 33 34 44 51 60 65 67 69 70 71 77 78 80,05
01/22/2023,2542880,15:56,02 03 06 08 10 11 13 18 20 22 30 38 40 41 44 51 63 75 76 78,02
01/22/2023,2542881,16:00,09 14 17 26 27 29 35 36 39 40 44 45 49 53 58 59 63 66 67 78,02
01/22/2023,2542882,16:04,03 05 09 10 20 23 26 27 28 31 36 39 46 49 51 63 65 67 70 75,05
01/22/2023,2542883,16:08,07 11 12 15 17 19 22 25 27 34 35 36 39 43 54 55 66 68 74 75,03
01/22/2023,2542884,16:12,02 04 06 09 12 13 15 17 21 23 30 32 33 38 54 57 58 60 76 79,01
01/22/2023,2542885,16:16,03 05 10 21 22 24 25 30 32 39 43 44 50 52 59 72 73 77 79 80,03
01/22/2023,2542886,16:20,01 10 11 18 20 22 27 34 36 41 43 47 48 50 58 61 63 64 69 77,01
01/22/2023,2542887,16:24,02 04 05 09 11 29 34 35 44 45 52 60 62 69 71 72 73 76 77 80,01
01/22/2023,2542888,16:28,01 10 11 18 22 25 32 39 42 47 49 50 51 57 61 64 68 70 73 75,02
01/22/2023,2542889,16:32,03 17 19 20 31 35 48 52 55 56 57 58 59 61 64 67 71 72 74 80,02
01/22/2023,2542890,16:36,01 13 27 31 32 42 44 49 51 53 56 58 62 65 66 70 72 78 79 80,02
01/22/2023,2542891,16:40,06 12 14 15 21 24 25 30 38 46 49 52 57 60 61 62 67 69 76 78,03
01/22/2023,2542892,16:44,02 05 07 11 18 19 22 24 25 27 46 47 50 52 54 55 58 60 64 66,02
01/22/2023,2542893,16:48,04 12 14 15 19 20 23 27 31 32 33 48 52 53 60 64 70 75 78 80,03
01/22/2023,2542894,16:52,09 12 14 16 17 31 33 39 40 41 44 45 48 54 58 60 65 66 79 80,02
01/22/2023,2542895,16:56,07 08 14 15 16 18 20 21 25 28 36 40 43 45 47 62 66 78 79 80,01
01/22/2023,2542896,17:00,01 10 11 22 26 28 33 34 35 38 41 44 45 48 54 60 61 69 70 80,01
01/22/2023,2542897,17:04,18 21 22 23 27 28 29 31 37 41 42 45 46 55 58 62 66 67 73 75,02
01/22/2023,2542898,17:08,06 09 20 22 24 25 28 33 35 39 45 52 61 62 63 65 67 69 71 78,01
01/22/2023,2542899,17:12,02 12 22 25 29 32 35 41 42 45 47 49 50 53 54 57 70 71 78 80,02
01/22/2023,2542900,17:16,01 02 04 10 20 27 33 35 39 42 43 48 54 55 56 58 63 64 65 77,03
01/22/2023,2542901,17:20,02 08 18 20 23 27 41 46 53 54 55 56 61 64 70 73 74 75 78 80,01
01/22/2023,2542902,17:24,01 04 05 10 12 14 24 28 34 41 46 50 53 68 69 71 72 74 76 79,01
01/22/2023,2542903,17:28,03 11 14 20 26 27 28 39 44 46 48 51 53 54 69 70 75 76 78 79,03
01/22/2023,2542904,17:32,06 16 22 23 24 26 27 29 30 34 41 44 46 47 61 66 68 69 71 74,01
01/22/2023,2542905,17:36,02 05 06 19 20 21 25 29 44 48 49 51 52 58 60 62 65 69 72 73,02
01/22/2023,2542906,17:40,05 14 20 26 34 36 40 41 45 49 52 53 55 58 59 61 68 75 77 78,01
01/22/2023,2542907,17:44,01 07 15 16 17 19 22 29 32 35 37 48 49 53 54 61 63 68 70 73,03
01/22/2023,2542908,17:48,02 03 05 11 19 21 23 42 43 45 47 50 51 59 65 66 67 68 72 74,01
01/22/2023,2542909,17:52,06 07 08 11 16 21 24 26 33 34 40 41 49 50 54 56 59 61 64 73,02
01/22/2023,2542910,17:56,04 07 09 11 23 25 26 27 29 31 33 39 52 54 56 61 66 70 71 79,01
01/22/2023,2542911,18:00,01 08 22 23 25 29 30 31 33 38 39 47 51 52 53 57 62 65 70 79,02
01/22/2023,2542912,18:04,01 02 03 11 12 25 27 28 29 33 36 46 48 49 52 56 61 65 72 73,04
01/22/2023,2542913,18:08,01 05 10 15 22 23 25 27 33 43 48 50 64 67 68 71 74 76 77 78,01
01/22/2023,2542914,18:12,12 17 19 22 23 30 35 40 46 48 49 50 54 55 56 63 70 71 74 80,03
01/22/2023,2542915,18:16,02 04 05 09 11 12 23 25 32 36 40 45 47 58 65 67 71 73 74 75,02
01/22/2023,2542916,18:20,05 06 07 20 22 26 29 33 44 47 48 50 53 55 59 60 68 71 74 75,03
01/22/2023,2542917,18:24,03 09 11 12 13 16 17 25 46 50 53 54 56 57 63 64 65 66 68 71,01
01/22/2023,2542918,18:28,01 05 08 11 14 16 19 23 34 37 40 41 43 45 46 48 55 59 61 75,01
01/22/2023,2542919,18:32,05 07 12 13 16 23 33 38 39 44 47 49 55 57 58 59 60 69 72 77,02
01/22/2023,2542920,18:36,01 05 08 19 22 24 27 31 44 45 46 47 50 51 58 60 65 75 77 78,01
01/22/2023,2542921,18:40,01 07 13 19 22 23 24 27 30 34 35 40 44 45 47 55 56 58 63 65,02
01/22/2023,2542922,18:44,03 04 05 08 09 15 17 18 25 26 27 29 32 33 38 39 44 49 51 54,01
01/22/2023,2542923,18:48,16 18 20 26 29 30 31 38 42 43 47 50 55 56 57 61 65 68 71 80,02
01/22/2023,2542924,18:52,02 09 13 20 25 27 29 31 32 33 36 38 41 44 47 51 53 55 60 62,04
01/22/2023,2542925,18:56,07 09 11 19 21 23 27 28 30 38 42 48 57 59 63 68 70 74 75 77,01
01/22/2023,2542926,19:00,01 05 08 14 16 17 24 27 30 34 36 41 43 49 51 59 60 61 76 79,03
01/22/2023,2542927,19:04,02 12 17 18 20 26 30 31 41 42 43 45 46 48 54 57 58 74 75 76,01
01/22/2023,2542928,19:08,02 03 11 12 15 23 28 38 40 43 46 48 49 51 52 68 72 74 75 79,01
01/22/2023,2542929,19:12,06 14 22 23 24 28 29 38 40 43 46 48 49 60 61 63 66 71 72 78,02
01/22/2023,2542930,19:16,03 08 09 10 11 16 19 23 26 28 36 40 42 46 48 51 60 63 64 75,01
01/22/2023,2542931,19:20,08 10 20 26 28 29 33 35 37 41 42 44 54 55 62 65 68 71 73 74,01
01/22/2023,2542932,19:24,06 09 11 13 14 15 24 25 35 40 42 47 48 49 51 52 55 59 67 74,05
01/22/2023,2542933,19:28,01 09 15 16 17 22 23 31 33 41 46 50 60 61 62 67 72 73 74 75,02
01/22/2023,2542934,19:32,05 07 08 16 22 23 31 36 42 45 48 51 53 55 58 59 63 69 70 76,05
01/22/2023,2542935,19:36,01 08 09 12 17 20 22 28 30 32 36 39 42 52 53 56 74 77 78 80,02
01/22/2023,2542936,19:40,01 04 05 11 12 13 18 24 25 29 31 37 43 47 48 60 61 75 78 80,01
01/22/2023,2542937,19:44,02 03 06 09 12 38 40 41 42 45 59 60 61 62 72 73 75 76 78 79,02
01/22/2023,2542938,19:48,04 06 11 15 16 17 25 30 32 44 46 48 50 52 55 60 63 69 72 80,01
01/22/2023,2542939,19:52,03 06 10 15 18 19 20 33 35 36 43 48 51 56 57 59 60 63 64 67,01
01/22/2023,2542940,19:56,05 07 09 20 26 27 35 36 41 43 44 51 53 54 57 63 72 75 78 80,03
01/22/2023,2542941,20:00,02 06 11 23 24 28 29 31 37 39 42 54 57 60 67 68 75 76 78 80,02
01/22/2023,2542942,20:04,05 08 11 12 13 14 17 19 21 24 28 29 40 46 49 51 61 66 67 77,02
01/22/2023,2542943,20:08,07 21 24 25 28 29 37 38 41 42 43 44 55 56 67 68 71 72 75 78,04
01/22/2023,2542944,20:12,05 07 17 19 21 22 27 29 30 36 45 49 55 56 64 68 72 74 76 77,02
01/22/2023,2542945,20:16,09 10 15 20 21 25 26 30 35 41 42 45 51 53 58 62 63 70 74 78,03
01/22/2023,2542946,20:20,04 08 14 16 25 31 34 40 44 51 52 53 59 66 72 74 76 77 78 79,01
01/22/2023,2542947,20:24,09 13 14 18 27 32 33 35 40 48 49 53 56 57 62 66 69 73 77 79,01
01/22/2023,2542948,20:28,04 06 10 22 23 27 28 29 31 35 49 50 60 62 64 66 67 71 75 77,04
01/22/2023,2542949,20:32,01 04 09 29 35 38 39 40 42 43 44 45 51 54 55 57 58 63 67 77,02
01/22/2023,2542950,20:36,01 04 10 20 24 27 36 42 46 47 50 51 57 59 60 61 63 69 72 75,02
01/22/2023,2542951,20:40,08 10 13 15 16 21 28 31 33 34 37 39 42 52 54 63 64 65 67 75,05
01/22/2023,2542952,20:44,12 17 21 22 27 30 32 36 37 41 48 49 55 59 60 63 64 67 77 78,03
01/22/2023,2542953,20:48,09 13 15 17 20 23 24 25 34 38 39 40 42 62 66 67 68 69 70 74,01
01/22/2023,2542954,20:52,03 06 10 15 17 18 24 25 30 33 37 43 47 48 53 59 71 72 74 76,01
01/22/2023,2542955,20:56,03 04 05 09 12 15 16 20 21 22 30 34 45 47 50 52 56 62 66 70,02
01/22/2023,2542956,21:00,03 04 05 06 12 17 21 22 23 29 40 43 50 52 53 54 60 71 74 80,02
01/22/2023,2542957,21:04,05 09 11 14 15 18 25 27 43 45 46 50 62 64 65 67 71 74 75 78,04
01/22/2023,2542958,21:08,10 19 22 23 25 30 32 35 41 43 44 46 54 56 57 64 67 75 77 79,02
01/22/2023,2542959,21:12,10 11 12 16 23 24 26 33 34 37 51 52 54 56 58 59 61 70 73 77,02
01/22/2023,2542960,21:16,05 17 26 27 29 31 34 36 43 51 54 58 64 67 68 70 71 74 76 78,02
01/22/2023,2542961,21:20,13 17 22 23 29 31 33 35 38 39 47 49 50 56 58 62 69 75 76 78,02
01/22/2023,2542962,21:24,03 09 15 17 30 38 42 44 47 49 50 51 53 58 59 61 70 71 73 79,01
01/22/2023,2542963,21:28,05 08 10 14 20 23 24 29 35 47 49 51 57 58 60 61 65 71 75 77,03
01/22/2023,2542964,21:32,02 05 11 15 20 24 27 28 29 34 35 44 46 49 61 65 68 72 76 79,03
01/22/2023,2542965,21:36,09 14 18 19 20 29 31 34 41 45 46 48 54 60 64 66 68 72 77 78,03
01/22/2023,2542966,21:40,07 09 10 11 15 17 21 23 29 30 31 32 33 34 52 53 65 71 73 76,01
01/22/2023,2542967,21:44,13 23 27 28 29 31 40 47 48 49 53 55 59 63 67 71 74 77 79 80,03
01/22/2023,2542968,21:48,06 14 16 27 30 32 33 37 38 44 45 49 50 53 62 63 65 73 75 77,05
01/22/2023,2542969,21:52,01 02 04 05 06 08 10 13 19 33 36 39 44 49 58 62 63 65 66 80,02
01/22/2023,2542970,21:56,03 07 18 27 28 29 31 32 44 45 48 50 59 64 67 68 70 76 78 80,02
01/22/2023,2542971,22:00,04 06 11 15 16 19 22 24 35 38 40 51 52 54 60 64 67 68 69 70,02
01/22/2023,2542972,22:04,04 05 10 17 18 24 25 29 30 32 33 44 46 49 59 60 61 64 69 72,01
01/22/2023,2542973,22:08,01 03 04 05 06 07 09 18 21 22 29 33 36 37 43 46 66 68 75 80,02
01/22/2023,2542974,22:12,04 08 16 18 19 34 38 42 43 47 49 58 59 61 66 67 70 72 74 78,02
01/22/2023,2542975,22:16,01 18 21 24 25 27 32 39 44 49 52 53 54 56 57 58 60 62 69 75,02
01/22/2023,2542976,22:20,02 07 10 30 32 35 39 41 45 47 48 49 51 53 61 67 73 74 76 77,02
01/22/2023,2542977,22:24,10 12 13 16 18 24 32 37 45 47 52 54 55 57 62 69 71 73 74 76,01
01/22/2023,2542978,22:28,01 03 06 07 08 09 12 19 22 24 34 45 54 56 63 67 71 73 75 79,01
01/22/2023,2542979,22:32,04 07 12 17 23 25 29 35 38 39 54 57 58 59 62 67 68 70 73 76,02
01/22/2023,2542980,22:36,03 10 12 18 19 28 35 41 42 44 47 48 49 50 53 56 59 61 62 63,02
01/22/2023,2542981,22:40,03 04 05 07 08 14 15 22 23 29 41 44 48 50 53 55 63 66 71 74,02
01/22/2023,2542982,22:44,02 06 09 13 16 18 21 22 24 26 29 33 41 55 58 62 64 65 70 73,02
01/22/2023,2542983,22:48,01 02 08 13 15 16 19 20 27 28 36 38 40 48 51 56 57 66 68 73,01
01/22/2023,2542984,22:52,02 06 11 12 20 25 28 32 37 41 42 44 45 55 59 60 61 65 68 73,03
01/22/2023,2542985,22:56,01 04 06 11 12 15 22 23 32 35 37 39 41 53 56 60 64 69 72 77,02
01/22/2023,2542986,23:00,03 09 10 14 15 18 19 20 22 23 25 28 31 38 42 43 60 61 62 76,01
01/22/2023,2542987,23:04,03 05 09 34 35 38 45 48 49 51 52 56 57 60 67 68 69 71 75 79,01
01/22/2023,2542988,23:08,01 07 08 10 14 19 20 21 24 33 36 41 43 47 50 51 53 61 69 73,04
01/22/2023,2542989,23:12,12 13 15 19 24 25 28 33 38 40 43 45 49 55 56 64 66 68 75 77,01
01/22/2023,2542990,23:16,01 05 08 10 21 23 24 35 36 50 52 56 57 58 63 64 66 67 76 78,01
01/22/2023,2542991,23:20,03 06 08 11 12 21 23 29 34 40 43 45 46 47 49 51 57 58 59 60,02
01/22/2023,2542992,23:24,01 08 11 12 17 18 22 30 32 34 48 57 58 59 64 69 70 73 76 80,02
01/22/2023,2542993,23:28,04 09 13 17 20 23 25 26 27 30 39 40 46 48 61 63 67 73 77 80,01
01/22/2023,2542994,23:32,02 09 10 14 17 20 22 23 24 26 30 35 38 41 51 61 64 68 71 80,02
01/22/2023,2542995,23:36,04 06 07 08 11 16 27 29 30 35 36 37 43 44 50 56 57 60 64 69,02
01/22/2023,2542996,23:40,09 10 16 20 21 26 28 29 31 32 37 41 43 48 53 58 60 70 73 80,01
01/22/2023,2542997,23:44,03 10 19 21 27 31 35 37 46 48 52 53 54 56 58 68 69 72 78 79,01
01/22/2023,2542998,23:48,03 08 11 22 23 24 27 35 36 42 44 50 53 55 56 59 73 77 78 79,01
01/22/2023,2542999,23:52,01 03 06 07 19 24 28 31 32 33 36 39 47 51 56 62 64 68 69 77,04
01/22/2023,2543000,23:56,01 22 23 25 33 34 36 37 39 42 43 48 51 63 64 65 70 73 74 80,02
01/21/2023,2542299,00:00,08 10 17 19 20 21 25 29 37 43 44 46 48 54 65 68 70 71 72 74,01
01/21/2023,2542300,00:04,04 06 09 12 19 22 27 37 40 42 46 48 52 53 54 57 72 73 74 75,02
01/21/2023,2542301,00:08,02 04 12 13 15 21 26 27 30 32 34 35 37 38 51 57 58 64 69 74,01
01/21/2023,2542302,00:12,02 04 07 09 10 17 20 24 25 30 33 38 42 45 51 52 54 76 79 80,02
01/21/2023,2542303,00:16,02 08 12 13 14 15 17 25 26 29 33 34 35 36 44 47 52 69 73 80,02
01/21/2023,2542304,00:20,01 03 12 13 14 19 22 26 33 35 45 46 53 55 57 61 68 69 71 78,01
01/21/2023,2542305,00:24,06 08 15 17 30 34 40 41 42 44 49 50 54 57 61 63 65 68 69 71,02
01/21/2023,2542306,00:28,07 09 13 14 18 24 25 28 33 41 43 56 57 58 60 63 67 69 79 80,01
01/21/2023,2542307,00:32,01 03 06 12 15 26 28 30 34 39 43 51 53 55 56 62 70 71 73 79,02
01/21/2023,2542308,00:36,05 07 09 11 14 17 22 23 34 37 39 42 43 53 58 65 67 74 78 80,02
01/21/2023,2542309,00:40,01 06 10 12 13 16 18 19 24 35 40 42 50 55 57 59 60 61 63 68,02
01/21/2023,2542310,00:44,01 05 09 10 14 16 20 22 23 29 32 35 42 50 55 61 67 70 75 79,02
01/21/2023,2542311,00:48,02 03 15 16 17 22 23 25 33 34 35 41 43 45 54 57 61 63 67 72,02
01/21/2023,2542312,00:52,11 16 20 23 29 33 36 37 39 49 50 51 61 63 66 67 72 74 75 78,02
01/21/2023,2542313,00:56,04 09 12 20 24 25 28 31 36 38 40 41 46 49 55 61 73 77 78 79,02
01/21/2023,2542314,01:00,01 03 04 06 18 20 21 31 32 41 53 61 63 65 69 70 74 76 79 80,04
01/21/2023,2542315,01:04,02 05 08 09 21 26 30 33 34 35 37 39 47 50 53 56 58 69 74 78,02
01/21/2023,2542316,01:08,01 08 09 11 17 22 26 28 29 32 35 42 46 48 58 65 67 73 77 79,02
01/21/2023,2542317,01:12,02 03 05 07 13 17 23 26 29 30 33 39 44 47 51 59 61 65 77 79,02
01/21/2023,2542318,01:16,01 03 07 16 17 22 28 40 46 48 50 54 55 59 60 62 65 66 74 76,02
01/21/2023,2542319,01:20,02 03 10 12 21 22 23 24 27 42 50 53 55 56 61 67 71 72 74 79,01
01/21/2023,2542320,01:24,02 06 09 10 14 25 27 32 37 38 40 41 44 46 53 54 65 67 70 72,01
01/21/2023,2542321,01:28,01 10 13 17 20 26 32 33 37 39 44 48 49 50 52 65 68 75 76 80,01
01/21/2023,2542322,01:32,10 12 21 22 27 28 29 30 31 46 47 49 53 56 58 62 63 64 67 80,02
01/21/2023,2542323,01:36,02 06 08 10 16 19 20 25 29 36 57 60 64 65 66 71 72 75 77 80,02
01/21/2023,2542324,01:40,14 16 19 28 31 32 33 36 39 41 43 46 51 53 60 62 65 71 74 76,02
01/21/2023,2542325,01:44,06 08 12 14 15 20 21 24 32 40 43 53 57 60 70 71 72 74 78 80,02
01/21/2023,2542326,01:48,02 03 06 07 08 16 20 23 25 26 30 35 45 47 52 59 63 69 76 78,02
01/21/2023,2542327,01:52,02 03 10 15 18 20 22 34 36 37 43 45 47 54 60 62 64 65 73 75,01
01/21/2023,2542328,01:56,08 15 21 23 28 34 38 43 44 51 53 54 55 59 63 68 71 74 78 80,01
01/21/2023,2542329,02:00,01 05 09 10 13 23 25 28 39 42 46 52 55 59 61 62 66 69 71 75,01
01/21/2023,2542330,02:04,01 06 09 14 16 20 22 25 27 28 34 40 47 52 57 61 65 73 76 78,02
01/21/2023,2542331,02:08,11 21 25 27 30 32 37 40 41 42 44 45 51 53 54 62 65 66 72 78,02
01/21/2023,2542332,02:12,03 08 14 20 24 25 29 34 37 38 49 50 53 62 67 68 69 72 76 80,02
01/21/2023,2542333,02:16,03 08 11 16 17 21 23 24 27 37 42 53 55 56 57 58 64 70 71 73,03
01/21/2023,2542334,02:20,03 05 11 14 23 32 34 36 37 38 47 48 49 52 57 58 63 69 74 79,01
01/21/2023,2542335,02:24,06 07 14 15 16 19 25 29 30 32 37 39 53 56 58 68 69 73 76 79,01
01/21/2023,2542336,02:28,02 03 06 14 19 23 32 34 40 47 48 54 55 56 60 63 70 71 74 80,02
01/21/2023,2542337,02:32,09 11 12 16 22 26 31 32 39 49 52 55 56 61 63 67 68 69 78 80,01
01/21/2023,2542338,02:36,03 05 08 09 12 17 23 30 31 38 41 45 46 55 56 57 70 73 77 80,01
01/21/2023,2542339,02:40,01 05 12 15 17 24 26 29 31 32 34 44 46 49 52 54 67 68 71 74,02
01/21/2023,2542340,02:44,04 05 11 17 19 27 28 36 37 38 47 51 54 57 61 65 67 70 74 77,01
01/21/2023,2542341,02:48,10 11 14 17 22 25 26 29 32 36 45 47 59 60 63 66 70 72 73 75,02
01/21/2023,2542342,02:52,03 05 09 14 17 22 27 28 32 34 41 42 44 45 50 68 69 70 73 74,03
01/21/2023,2542343,02:56,03 07 09 10 11 14 19 22 30 31 38 40 50 52 60 62 63 71 75 77,02
01/21/2023,2542344,03:00,08 10 14 16 22 25 26 27 28 29 39 41 47 60 62 63 65 76 77 79,01
01/21/2023,2542345,03:04,02 08 09 14 15 18 23 26 29 32 34 35 39 44 47 62 64 68 69 79,02
01/21/2023,2542346,03:08,04 05 07 10 11 13 21 22 25 32 35 37 41 43 49 52 59 72 75 78,02
01/21/2023,2542347,03:12,04 05 09 10 11 12 17 18 21 30 36 41 48 52 53 57 58 63 66 70,02
01/21/2023,2542348,03:16,01 03 14 20 24 26 29 33 34 35 47 50 56 62 70 71 72 73 76 79,05
01/21/2023,2542349,03:20,07 11 12 16 19 21 24 25 26 30 36 39 41 43 48 49 50 52 53 76,01
01/21/2023,2542350,03:24,07 10 11 16 19 25 28 30 31 32 33 40 45 46 47 49 50 52 70 75,01
01/21/2023,2542351,04:04,02 04 06 12 17 21 27 31 34 37 40 41 44 49 51 52 58 63 66 67,01
01/21/2023,2542352,04:08,04 05 08 14 15 24 28 32 36 37 39 44 47 52 61 62 63 65 77 79,01
01/21/2023,2542353,04:12,04 06 10 13 15 17 20 21 27 32 34 36 42 46 48 58 59 64 69 71,01
01/21/2023,2542354,04:16,01 04 12 17 19 26 27 28 29 36 38 40 47 51 54 60 71 72 74 77,01
01/21/2023,2542355,04:20,05 08 10 11 14 16 19 22 23 24 36 37 38 39 40 48 52 55 60 66,02
01/21/2023,2542356,04:24,01 06 10 11 12 15 18 29 30 32 33 34 38 49 51 53 54 66 74 77,01
01/21/2023,2542357,04:28,01 05 11 18 26 27 28 34 38 39 40 43 44 47 55 56 69 74 75 76,02
01/21/2023,2542358,04:32,01 05 08 11 25 26 33 35 36 53 56 58 60 66 67 70 74 75 76 77,01
01/21/2023,2542359,04:36,02 11 12 17 19 24 29 33 37 38 39 40 41 52 60 61 70 71 74 75,01
01/21/2023,2542360,04:40,17 20 22 23 31 38 42 47 48 54 55 56 58 59 60 64 68 69 72 76,04
01/21/2023,2542361,04:44,01 06 07 09 14 16 30 33 34 36 42 46 51 52 55 62 71 77 78 79,01
01/21/2023,2542362,04:48,01 09 11 16 17 18 21 29 30 32 34 36 40 42 44 45 57 63 66 78,02
01/21/2023,2542363,04:52,02 03 04 07 11 14 21 34 37 45 46 60 63 65 66 69 70 71 75 78,02
01/21/2023,2542364,04:56,03 05 11 16 18 24 26 31 41 42 45 46 47 48 52 57 63 66 74 80,02
01/21/2023,2542365,05:00,12 16 17 20 25 29 33 42 46 49 51 53 54 60 66 67 69 76 77 79,02
01/21/2023,2542366,05:04,01 02 06 10 17 21 28 38 39 42 49 50 57 60 63 64 70 74 77 80,01
01/21/2023,2542367,05:08,02 12 17 18 21 28 30 36 37 39 42 43 44 54 56 65 68 72 75 79,02
01/21/2023,2542368,05:12,01 02 03 05 07 10 32 37 40 41 42 44 48 49 57 60 65 66 68 72,01
01/21/2023,2542369,05:16,05 11 14 29 30 32 33 36 38 44 46 47 49 56 60 62 66 70 71 75,01
01/21/2023,2542370,05:20,07 10 16 19 20 23 25 27 30 31 32 34 44 45 47 50 56 70 75 77,02
01/21/2023,2542371,05:24,01 03 09 12 15 21 28 30 41 44 45 48 49 62 63 69 70 72 79 80,01
01/21/2023,2542372,05:28,02 12 22 24 29 30 32 36 37 40 41 42 44 51 68 70 71 75 77 78,01
01/21/2023,2542373,05:32,03 06 08 10 12 13 29 37 43 45 52 54 55 57 58 59 60 62 73 80,01
01/21/2023,2542374,05:36,17 19 22 23 28 30 31 33 34 43 47 48 49 51 53 59 60 68 70 76,01
01/21/2023,2542375,05:40,04 10 12 17 18 19 22 25 31 32 38 39 43 47 57 65 72 75 76 77,02
